,AirtemperatureK,ProcesstemperatureK,Rotationalspeedrpm,TorqueNm,Toolwearmin,TWF,HDF,PWF,OSF,RNF
6226,301.3,311.0,1341,59.3,134,0,0,0,0,0
6227,301.2,310.8,1479,38.2,139,0,0,0,0,0
6228,301.2,310.9,1413,50.1,141,0,0,0,0,0
6229,301.3,310.9,2165,17.4,143,0,0,0,0,0
6230,301.3,311.0,1641,33.0,145,0,0,0,0,0
6231,301.3,311.0,1495,40.8,148,0,0,0,0,0
6232,301.3,311.0,1576,30.4,151,0,0,0,0,0
6233,301.2,310.9,1467,37.1,153,0,0,0,0,0
6234,301.2,310.8,1479,41.2,155,0,0,0,0,0
6235,301.3,310.9,1596,33.9,157,0,0,0,0,0
6236,301.3,310.9,1512,36.9,159,0,0,0,0,0
6237,301.4,310.9,1414,38.8,162,0,0,0,0,0
6238,301.3,310.8,1390,57.4,164,0,0,0,0,0
6239,301.2,310.7,1644,31.6,166,0,0,0,0,0
6240,301.2,310.7,1394,42.8,168,0,0,0,0,0
6241,301.1,310.5,1324,52.4,171,0,0,0,0,0
6242,301.0,310.4,1476,43.6,173,0,0,0,0,0
6243,301.0,310.4,2204,16.6,175,0,0,0,0,0
6244,301.0,310.4,1665,30.9,177,0,0,0,0,0
6245,300.9,310.4,1445,41.7,180,0,0,0,0,0
6246,300.8,310.3,1457,46.8,182,0,0,0,0,0
6247,300.8,310.2,1492,46.3,187,0,0,0,0,0
6248,300.8,310.1,1405,61.2,189,0,0,1,1,0
6249,300.7,310.1,1542,35.5,191,0,0,0,0,0
6250,300.8,310.2,1520,37.7,193,0,0,0,0,0
6251,300.8,310.2,1598,36.5,195,0,0,0,0,0
6252,300.8,310.3,1538,36.1,198,0,0,0,0,0
6253,300.9,310.4,1615,30.9,200,0,0,0,0,0
6254,301.0,310.5,1408,47.0,202,0,0,0,0,0
6255,301.0,310.5,1379,57.3,204,0,0,0,1,0
6256,301.0,310.6,1493,37.8,206,1,0,0,0,0
6257,301.1,310.7,1376,49.1,0,0,0,0,0,0
6258,301.1,310.7,1583,40.7,2,0,0,0,0,0
6259,301.2,310.8,1396,47.4,5,0,0,0,0,0
6260,301.1,310.7,1436,45.3,8,0,0,0,0,0
6261,301.1,310.6,1417,47.6,10,0,0,0,0,0
6262,301.0,310.6,1641,33.4,12,0,0,0,0,0
6263,301.0,310.6,1698,27.3,14,0,0,0,0,0
6264,300.9,310.4,1541,39.1,17,0,0,0,0,0
6265,300.8,310.3,1383,46.6,19,0,0,0,0,0
6266,300.8,310.4,1368,46.8,21,0,0,0,0,0
6267,300.8,310.4,1570,35.2,23,0,0,0,0,0
6268,300.9,310.5,1616,33.5,25,0,0,0,0,0
6269,300.9,310.5,1444,43.2,27,0,0,0,0,0
6270,300.9,310.4,2021,18.8,30,0,0,0,0,0
6271,300.9,310.5,1702,29.3,32,0,0,0,0,0
6272,301.1,310.6,1429,52.7,35,0,0,0,0,0
6273,301.2,310.8,1711,28.9,38,0,0,0,0,0
6274,301.2,310.7,1543,32.9,40,0,0,0,0,0
6275,301.3,310.8,1628,32.2,43,0,0,0,0,0
6276,301.2,310.8,1233,64.6,45,0,0,0,0,0
6277,301.2,310.8,1461,40.6,47,0,0,0,0,0
6278,301.2,310.7,1568,38.3,49,0,0,0,0,0
6279,301.3,310.8,1432,54.4,51,0,0,0,0,0
6280,301.2,310.7,1527,41.1,53,0,0,0,0,0
6281,301.3,310.8,1455,41.2,56,0,0,0,0,0
6282,301.3,310.8,1418,45.4,59,0,0,0,0,0
6283,301.3,310.8,1719,29.5,62,0,0,0,0,0
6284,301.2,310.8,1734,31.3,64,0,0,0,0,0
6285,301.2,310.7,1426,46.1,67,0,0,0,0,0
6286,301.1,310.6,1611,35.2,70,0,0,0,0,0
6287,301.1,310.6,1479,41.1,72,0,0,0,0,0
6288,301.0,310.5,1317,50.9,75,0,0,0,0,0
6289,301.0,310.5,1248,61.4,77,0,0,0,0,0
6290,301.0,310.5,1932,21.7,79,0,0,0,0,0
6291,301.1,310.5,1547,35.8,81,0,0,0,0,0
6292,301.0,310.4,1614,31.6,84,0,0,0,0,0
6293,301.0,310.4,1512,44.9,86,0,0,0,0,0
6294,301.1,310.5,1529,38.7,91,0,0,0,0,0
6295,301.1,310.6,1782,24.9,93,0,0,0,0,0
6296,301.0,310.5,1429,39.4,98,0,0,0,0,0
6297,301.1,310.5,1309,60.7,100,0,0,0,0,0
6298,301.1,310.5,1428,44.1,103,0,0,0,0,0
6299,301.2,310.6,1385,49.2,105,0,0,0,0,0
6300,301.2,310.7,1517,39.4,107,0,0,0,0,0
6301,301.2,310.6,1576,39.6,109,0,0,0,0,0
6302,301.2,310.6,1437,51.2,112,0,0,0,0,0
6303,301.2,310.6,1457,50.5,114,0,0,0,0,0
6304,301.1,310.5,1532,37.5,119,0,0,0,0,0
6305,301.1,310.5,1603,32.6,121,0,0,0,0,0
6306,301.0,310.4,1563,34.4,124,0,0,0,0,0
6307,301.0,310.3,1617,34.5,126,0,0,0,0,0
6308,300.8,310.1,1686,26.9,128,0,0,0,0,0
6309,300.9,310.2,1382,50.4,131,0,0,0,0,0
6310,300.9,310.1,2090,17.8,133,0,0,0,0,0
6311,300.9,310.3,1446,44.5,135,0,0,0,0,0
6312,300.9,310.2,1533,38.1,137,0,0,0,0,0
6313,300.9,310.3,1440,47.6,140,0,0,0,0,0
6314,301.0,310.4,1793,25.0,142,0,0,0,0,0
6315,301.0,310.4,1517,46.1,145,0,0,0,0,0
6316,300.9,310.4,1544,36.0,148,0,0,0,0,0
6317,300.9,310.3,1321,48.8,150,0,0,0,0,0
6318,300.9,310.3,1416,50.9,152,0,0,0,0,0
6319,300.8,310.2,1514,40.0,155,0,0,0,0,0
6320,300.8,310.2,1304,52.5,157,0,0,0,0,0
6321,300.7,310.2,1286,64.9,160,0,0,0,0,0
6322,300.7,310.1,1483,40.2,162,0,0,0,0,0
6323,300.7,310.1,1351,46.9,165,0,0,0,0,0
6324,300.7,310.1,1367,52.6,167,0,0,0,0,0
6325,300.7,310.1,1721,32.3,170,0,0,0,0,0
6326,300.6,310.0,1455,40.4,172,0,0,0,0,0
6327,300.6,310.0,1425,49.5,174,0,0,0,0,0
6328,300.7,310.0,1672,29.7,176,0,0,0,0,0
6329,300.7,310.0,1641,34.6,178,0,0,0,0,0
6330,300.5,310.0,1580,37.0,181,0,0,0,0,0
6331,300.5,310.0,1495,47.4,184,0,0,0,0,0
6332,300.5,309.9,1994,19.8,189,0,0,0,0,0
6333,300.4,309.9,1415,31.8,192,0,0,0,0,0
6334,300.4,309.8,1725,30.4,195,0,0,0,0,0
6335,300.4,309.8,1430,43.4,198,0,0,0,0,0
6336,300.4,309.8,1395,48.1,201,0,0,0,0,0
6337,300.4,309.8,1435,43.6,203,0,0,0,0,0
6338,300.4,309.9,1681,28.6,206,0,0,0,0,0
6339,300.5,310.0,1451,48.6,208,0,0,0,0,0
6340,300.5,309.9,1397,45.9,210,1,0,0,0,0
6341,300.4,309.8,1421,47.2,0,0,0,0,0,0
6342,300.3,309.8,1444,42.0,3,0,0,0,0,0
6343,300.2,309.8,1827,23.0,6,0,0,0,0,0
6344,300.2,309.8,1374,47.7,8,0,0,0,0,0
6345,300.2,309.8,1650,29.6,13,0,0,0,0,0
6346,300.2,309.7,1275,60.7,15,0,0,0,0,0
6347,300.2,309.7,1421,44.6,17,0,0,0,0,0
6348,300.2,309.8,1557,33.8,19,0,0,0,0,0
6349,300.1,309.8,1506,35.2,21,0,0,0,0,0
6350,300.1,309.7,1362,49.1,23,0,0,0,0,0
6351,300.0,309.7,1542,47.1,25,0,0,0,0,0
6352,300.0,309.6,1496,38.8,27,0,0,0,0,0
6353,300.0,309.6,1491,42.0,29,0,0,0,0,0
6354,300.1,309.6,1565,34.8,32,0,0,0,0,0
6355,300.1,309.7,1481,37.9,34,0,0,0,0,0
6356,300.1,309.7,1420,48.4,36,0,0,0,0,0
6357,300.2,309.8,1398,54.8,39,0,0,0,0,0
6358,300.2,309.8,1466,45.7,41,0,0,0,0,0
6359,300.1,309.8,1430,56.7,44,0,0,0,0,0
6360,300.1,309.7,1441,40.1,46,0,0,0,0,0
6361,300.1,309.7,1348,57.3,48,0,0,0,0,0
6362,300.0,309.6,1738,28.7,51,0,0,0,0,0
6363,300.0,309.6,1618,36.2,53,0,0,0,0,0
6364,299.9,309.6,1489,41.7,56,0,0,0,0,0
6365,299.9,309.5,1412,57.9,59,0,0,0,0,0
6366,299.9,309.5,2065,18.1,62,0,0,0,0,0
6367,300.0,309.6,1571,33.1,65,0,0,0,0,0
6368,300.0,309.6,1423,48.7,67,0,0,0,0,0
6369,300.0,309.5,1781,24.9,70,0,0,0,0,0
6370,300.1,309.6,1321,46.9,75,0,0,0,0,0
6371,300.1,309.6,1546,36.7,77,0,0,0,0,0
6372,300.0,309.5,1879,22.4,79,0,0,0,0,0
6373,300.0,309.5,1735,28.9,82,0,0,0,0,0
6374,300.0,309.5,1506,38.8,87,0,0,0,0,0
6375,300.0,309.6,1629,32.3,89,0,0,0,0,0
6376,300.0,309.6,1694,28.7,94,0,0,0,0,0
6377,300.1,309.6,1541,37.0,96,0,0,0,0,0
6378,300.0,309.6,1514,44.6,98,0,0,0,0,0
6379,300.1,309.7,1485,45.9,100,0,0,0,0,0
6380,300.2,309.8,1430,55.0,102,0,0,0,0,0
6381,300.2,309.7,1771,27.1,104,0,0,0,0,0
6382,300.2,309.8,1481,41.9,106,0,0,0,0,0
6383,300.2,309.7,1483,43.8,108,0,0,0,0,0
6384,300.1,309.6,1463,45.1,113,0,0,0,0,0
6385,300.1,309.7,1410,48.3,118,0,0,0,0,0
6386,300.2,309.7,1656,34.3,120,0,0,0,0,0
6387,300.2,309.8,1487,39.2,122,0,0,0,0,0
6388,300.3,309.9,1509,46.6,125,0,0,0,0,0
6389,300.3,309.9,1677,30.1,130,0,0,0,0,0
6390,300.3,309.8,1450,55.0,135,0,0,0,0,0
6391,300.2,309.7,1413,43.0,137,0,0,0,0,0
6392,300.1,309.7,1680,33.8,140,0,0,0,0,0
6393,300.2,309.7,1678,30.5,142,0,0,0,0,0
6394,300.2,309.7,1408,44.0,144,0,0,0,0,0
6395,300.1,309.6,1376,52.1,147,0,0,0,0,0
6396,300.0,309.6,1526,46.4,150,0,0,0,0,0
6397,300.0,309.6,1587,32.6,152,0,0,0,0,0
6398,300.1,309.7,1351,58.2,155,0,0,0,0,0
6399,300.1,309.6,1501,38.0,157,0,0,0,0,0
6400,300.1,309.7,1601,35.8,160,0,0,0,0,0
6401,300.0,309.6,1573,39.7,162,0,0,0,0,0
6402,300.1,309.6,1584,36.7,165,0,0,0,0,0
6403,300.1,309.6,1649,33.6,168,0,0,0,0,0
6404,300.2,309.7,1183,61.4,170,0,0,0,0,0
6405,300.1,309.7,2151,17.5,173,0,0,0,0,0
6406,300.2,309.8,1526,45.6,175,0,0,0,0,0
6407,300.3,309.9,1611,29.0,177,0,0,0,0,0
6408,300.3,309.9,1601,31.7,180,0,0,0,0,0
6409,300.3,310.0,1560,40.8,182,0,0,0,0,0
6410,300.4,310.1,1544,41.9,184,0,0,0,0,0
6411,300.4,310.0,1560,42.3,186,0,0,0,0,0
6412,300.4,310.0,1423,44.2,189,0,0,0,0,0
6413,300.4,310.1,1614,33.5,191,0,0,0,0,0
6414,300.4,310.1,1457,35.1,193,0,0,0,0,0
6415,300.4,310.1,1503,42.2,196,0,0,0,0,0
6416,300.4,310.1,1484,38.0,198,0,0,0,0,0
6417,300.3,309.9,1540,39.9,203,0,0,0,0,0
6418,300.3,309.9,1405,52.1,205,0,0,0,0,0
6419,300.3,309.9,1394,46.7,210,1,0,0,0,0
6420,300.3,309.9,1518,36.4,0,0,0,0,0,0
6421,300.3,309.9,1527,41.4,2,0,0,0,0,0
6422,300.3,309.9,1377,55.3,4,0,0,0,0,0
6423,300.3,310.0,1537,37.5,6,0,0,0,0,0
6424,300.3,310.0,1409,43.2,9,0,0,0,0,0
6425,300.3,309.9,1393,56.1,12,0,0,0,0,0
6426,300.2,309.7,1448,36.8,14,0,0,0,0,0
6427,300.2,309.8,1418,49.3,16,0,0,0,0,0
6428,300.2,309.8,1743,24.1,18,0,0,0,0,0
6429,300.2,309.8,1394,47.4,21,0,0,0,0,0
6430,300.3,309.8,1523,39.2,24,0,0,0,0,0
6431,300.2,309.8,1353,59.4,26,0,0,0,0,0
6432,300.3,309.9,1447,46.5,28,0,0,0,0,0
6433,300.3,309.9,1570,34.0,31,0,0,0,0,0
6434,300.3,309.9,1494,38.5,33,0,0,0,0,0
6435,300.3,309.9,1621,34.1,36,0,0,0,0,0
6436,300.4,310.0,1769,26.1,38,0,0,0,0,0
6437,300.4,310.0,1282,66.1,40,0,0,0,0,0
6438,300.4,310.0,1581,30.3,42,0,0,0,0,0
6439,300.6,310.1,1656,32.7,44,0,0,0,0,0
6440,300.6,310.2,1648,31.7,46,0,0,0,0,0
6441,300.7,310.2,1639,31.4,48,0,0,0,0,0
6442,300.7,310.2,1348,54.8,50,0,0,0,0,0
6443,300.8,310.3,1537,33.3,52,0,0,0,0,0
6444,300.8,310.3,1270,61.0,54,0,0,0,0,0
6445,300.7,310.3,1662,34.4,57,0,0,0,0,0
6446,300.7,310.3,1471,40.2,59,0,0,0,0,0
6447,300.6,310.1,1337,45.8,62,0,0,0,0,0
6448,300.7,310.2,1877,24.8,64,0,0,0,0,0
6449,300.6,310.2,1519,44.6,69,0,0,0,0,0
6450,300.6,310.2,1378,47.3,71,0,0,0,0,0
6451,300.7,310.2,1696,27.5,73,0,0,0,0,0
6452,300.7,310.1,1376,50.8,75,0,0,0,0,0
6453,300.7,310.2,1807,24.2,77,0,0,0,0,0
6454,300.7,310.1,1598,32.8,79,0,0,0,0,0
6455,300.7,310.1,1565,40.2,81,0,0,0,0,0
6456,300.7,310.2,1387,50.6,83,0,0,0,0,0
6457,300.7,310.0,1395,48.0,85,0,0,0,0,0
6458,300.6,310.0,1302,62.9,87,0,0,0,0,0
6459,300.6,310.0,1397,55.2,90,0,0,0,0,0
6460,300.6,310.0,1313,52.9,93,0,0,0,0,0
6461,300.6,310.0,1505,35.9,95,0,0,0,0,0
6462,300.6,310.0,1483,44.0,97,0,0,0,0,0
6463,300.5,310.0,1358,60.4,102,0,0,0,0,0
6464,300.5,309.9,1735,27.0,107,0,0,0,0,0
6465,300.5,309.8,1416,48.5,110,0,0,0,0,0
6466,300.4,309.7,1740,31.1,113,0,0,0,0,0
6467,300.4,309.7,1692,27.4,115,0,0,0,0,0
6468,300.5,309.8,1507,42.5,117,0,0,0,0,0
6469,300.4,309.6,1521,35.0,119,0,0,0,0,0
6470,300.4,309.6,1379,54.5,122,0,0,0,0,0
6471,300.4,309.6,1523,38.5,124,0,0,0,0,0
6472,300.4,309.6,1571,33.6,126,0,0,0,0,0
6473,300.4,309.5,1547,50.7,131,0,0,0,0,0
6474,300.5,309.7,1347,54.3,136,0,0,0,0,0
6475,300.5,309.7,1560,30.2,139,0,0,0,0,0
6476,300.5,309.7,1384,48.6,141,0,0,0,0,0
6477,300.5,309.7,1841,24.6,143,0,0,0,0,0
6478,300.5,309.8,1663,29.1,145,0,0,0,0,0
6479,300.6,309.8,1418,42.7,147,0,0,0,0,0
6480,300.7,309.9,1775,26.6,149,0,0,0,0,0
6481,300.7,309.8,1406,48.4,151,0,0,0,0,0
6482,300.6,309.9,1480,43.7,153,0,0,0,0,0
6483,300.7,309.9,1412,45.3,155,0,0,0,0,0
6484,300.6,309.8,1913,22.5,157,0,0,0,0,0
6485,300.6,309.8,1629,37.6,162,0,0,0,0,0
6486,300.5,309.8,1939,21.4,164,0,0,0,0,0
6487,300.6,309.8,1541,36.2,166,0,0,0,0,0
6488,300.7,309.8,1330,54.4,171,0,0,0,0,0
6489,300.7,309.8,1490,38.8,173,0,0,0,0,0
6490,300.7,309.9,1383,44.5,176,0,0,0,0,0
6491,300.8,310.0,1468,52.7,178,0,0,0,0,0
6492,300.8,309.9,1444,46.0,180,0,0,0,0,0
6493,300.7,309.8,1363,53.1,183,0,0,0,0,0
6494,300.6,309.7,1617,33.2,185,0,0,0,0,0
6495,300.6,309.8,1694,31.1,187,0,0,0,0,0
6496,300.7,309.9,1815,27.0,190,0,0,0,0,0
6497,300.8,309.9,1312,65.3,192,0,0,0,1,0
6498,300.8,309.9,2041,19.2,194,0,0,0,0,0
6499,300.9,310.0,1671,26.8,199,0,0,0,0,0
6500,300.9,310.0,1416,46.6,201,0,0,0,0,0
6501,300.9,310.0,1600,36.0,204,0,0,0,0,0
6502,300.9,310.0,2595,13.7,207,0,0,0,0,0
6503,300.9,309.9,1465,42.9,209,0,0,0,0,0
6504,301.0,310.1,1681,27.4,212,0,0,0,0,0
6505,301.1,310.1,1457,39.6,215,0,0,0,0,0
6506,301.0,310.1,1454,44.1,217,0,0,0,0,0
6507,301.0,310.1,1558,32.6,0,0,0,0,0,0
6508,301.0,310.1,1756,30.7,2,0,0,0,0,0
6509,301.1,310.1,1564,36.8,7,0,0,0,0,0
6510,301.1,310.2,1455,55.3,9,0,0,0,0,0
6511,301.2,310.1,2280,15.7,11,0,0,0,0,0
6512,301.1,310.0,1433,48.1,14,0,0,0,0,0
6513,301.1,310.0,1513,38.0,17,0,0,0,0,0
6514,301.0,309.9,1507,41.8,19,0,0,0,0,0
6515,301.0,310.0,1480,43.5,21,0,0,0,0,0
6516,301.1,310.0,1470,40.1,23,0,0,0,0,0
6517,301.1,310.1,1540,36.6,28,0,0,0,0,0
6518,301.0,310.0,1212,67.9,30,0,0,0,0,0
6519,301.1,310.1,1417,46.9,35,0,0,0,0,0
6520,301.2,310.1,1666,34.9,37,0,0,0,0,0
6521,301.1,310.1,1666,27.2,40,0,0,0,0,0
6522,301.1,310.1,1489,45.8,42,0,0,0,0,0
6523,301.1,310.2,1850,27.7,44,0,0,0,0,0
6524,301.1,310.4,1874,24.8,47,0,0,0,0,0
6525,301.1,310.4,1312,73.6,49,0,0,1,0,0
6526,301.2,310.4,1515,38.4,51,0,0,0,0,0
6527,301.2,310.4,1516,44.4,53,0,0,0,0,0
6528,301.2,310.5,1546,40.0,55,0,0,0,0,0
6529,301.3,310.6,1481,40.9,57,0,0,0,0,0
6530,301.3,310.6,1605,32.5,59,0,0,0,0,0
6531,301.2,310.7,1656,26.2,64,0,0,0,0,0
6532,301.2,310.6,1352,52.0,69,0,0,0,0,0
6533,301.3,310.7,1504,47.2,74,0,0,0,0,0
6534,301.3,310.6,1436,44.2,76,0,0,0,0,0
6535,301.2,310.5,1505,43.6,78,0,0,0,0,0
6536,301.3,310.5,1406,47.1,83,0,0,0,0,0
6537,301.3,310.5,1481,39.7,85,0,0,0,0,0
6538,301.4,310.7,1487,44.6,88,0,0,0,0,0
6539,301.4,310.7,1436,54.1,90,0,0,0,0,0
6540,301.4,310.7,1368,63.7,92,0,0,1,0,0
6541,301.4,310.7,1509,38.3,95,0,0,0,0,0
6542,301.4,310.8,1543,36.9,97,0,0,0,0,0
6543,301.4,310.8,1698,29.6,99,0,0,0,0,0
6544,301.4,310.7,1470,46.5,101,0,0,0,0,0
6545,301.4,310.8,1738,30.3,104,0,0,0,0,0
6546,301.4,310.8,1530,39.9,107,0,0,0,0,0
6547,301.4,310.8,1740,29.2,110,0,0,0,0,0
6548,301.4,310.8,1770,24.1,112,0,0,0,0,0
6549,301.3,310.6,1527,44.0,114,0,0,0,0,0
6550,301.3,310.7,1516,46.0,119,0,0,0,0,0
6551,301.4,310.7,1616,36.5,121,0,0,0,0,0
6552,301.4,310.7,1786,26.1,123,0,0,0,0,0
6553,301.4,310.8,1389,52.7,125,0,0,0,0,0
6554,301.4,310.7,1639,29.8,127,0,0,0,0,0
6555,301.5,310.7,1394,46.7,130,0,0,0,0,0
6556,301.5,310.7,1686,27.9,135,0,0,0,0,0
6557,301.5,310.6,1638,31.9,137,0,0,0,0,0
6558,301.5,310.6,1447,41.9,140,0,0,0,0,0
6559,301.5,310.6,1512,39.0,143,0,0,0,0,0
6560,301.6,310.8,1961,21.8,148,0,0,0,0,0
6561,301.5,310.7,1596,35.4,150,0,0,0,0,0
6562,301.5,310.7,1871,21.3,152,0,0,0,0,0
6563,301.5,310.7,1942,20.5,155,0,0,0,0,0
6564,301.4,310.6,1557,38.2,157,0,0,0,0,0
6565,301.4,310.6,1550,36.8,159,0,0,0,0,0
6566,301.3,310.6,1966,22.6,161,0,0,0,0,0
6567,301.3,310.6,1499,36.1,163,0,0,0,0,0
6568,301.3,310.6,1521,36.3,166,0,0,0,0,0
6569,301.4,310.7,1375,42.0,168,0,0,0,0,0
6570,301.4,310.6,1634,31.1,171,0,0,0,0,0
6571,301.3,310.6,1378,49.4,173,0,0,0,0,0
6572,301.4,310.7,1428,53.7,176,0,0,0,0,0
6573,301.4,310.6,1855,25.3,178,0,0,0,0,0
6574,301.4,310.6,1578,33.0,181,0,0,0,0,0
6575,301.4,310.5,1451,45.3,183,0,0,0,0,0
6576,301.5,310.5,1644,34.9,186,0,0,0,0,0
6577,301.4,310.4,1388,45.3,188,0,0,0,0,0
6578,301.4,310.4,1543,40.9,190,0,0,0,0,0
6579,301.3,310.4,1501,41.6,192,0,0,0,0,0
6580,301.3,310.4,1507,39.1,194,0,0,0,0,0
6581,301.4,310.4,1559,36.0,196,0,0,0,0,0
6582,301.5,310.5,1528,35.7,198,0,0,0,0,0
6583,301.5,310.5,1503,38.2,200,0,0,0,0,0
6584,301.5,310.5,1372,44.0,203,0,0,0,0,0
6585,301.5,310.5,1600,32.8,205,0,0,0,0,0
6586,301.5,310.6,1453,44.0,208,0,0,0,0,0
6587,301.6,310.7,1813,24.6,210,0,0,0,0,0
6588,301.6,310.7,1457,40.4,213,0,0,0,0,0
6589,301.6,310.6,1553,38.9,0,0,0,0,0,0
6590,301.7,310.7,1763,25.9,3,0,0,0,0,0
6591,301.7,310.7,2023,20.9,5,0,0,0,0,0
6592,301.6,310.7,1457,47.8,7,0,0,0,0,0
6593,301.6,310.7,1679,29.5,10,0,0,0,0,0
6594,301.6,310.6,2103,19.7,12,0,0,0,0,0
6595,301.5,310.7,1460,38.6,14,0,0,0,0,0
6596,301.5,310.7,1454,39.4,17,0,0,0,0,0
6597,301.5,310.6,1481,46.8,20,0,0,0,0,0
6598,301.5,310.7,1424,51.1,22,0,0,0,0,0
6599,301.6,310.7,1494,39.5,24,0,0,0,0,0
6600,301.5,310.6,1424,47.0,26,0,0,0,0,0
6601,301.5,310.7,1347,47.9,29,0,0,0,0,0
6602,301.5,310.6,1374,46.7,32,0,0,0,0,0
6603,301.5,310.6,1403,47.4,34,0,0,0,0,0
6604,301.5,310.6,1573,37.4,37,0,0,0,0,0
6605,301.6,310.6,1691,30.1,40,0,0,0,0,0
6606,301.5,310.5,1538,44.3,43,0,0,0,0,0
6607,301.5,310.5,1556,39.1,48,0,0,0,0,0
6608,301.5,310.4,1593,36.8,50,0,0,0,0,0
6609,301.5,310.4,1474,39.9,53,0,0,0,0,0
6610,301.5,310.4,1543,34.0,55,0,0,0,0,0
6611,301.5,310.5,1587,33.8,57,0,0,0,0,0
6612,301.6,310.6,1222,70.0,62,0,0,0,0,0
6613,301.7,310.6,1513,41.1,64,0,0,0,0,0
6614,301.7,310.6,1660,28.7,66,0,0,0,0,0
6615,301.7,310.6,1545,42.1,68,0,0,0,0,0
6616,301.7,310.6,1380,45.8,70,0,0,0,0,0
6617,301.6,310.6,1321,60.8,73,0,0,0,0,0
6618,301.6,310.6,1309,65.8,75,0,0,1,0,0
6619,301.7,310.7,1627,31.3,78,0,0,0,0,0
6620,301.6,310.7,1791,23.8,81,0,0,0,0,0
6621,301.7,310.7,1861,21.8,84,0,0,0,0,0
6622,301.7,310.7,1493,51.1,87,0,0,0,0,0
6623,301.7,310.7,1442,41.1,89,0,0,0,0,0
6624,301.7,310.7,1532,39.8,92,0,0,0,0,0
6625,301.6,310.7,1421,44.4,94,0,0,0,0,0
6626,301.6,310.6,1613,42.5,97,0,0,0,0,0
6627,301.7,310.6,1876,22.1,99,0,0,0,0,0
6628,301.6,310.5,1593,34.5,102,0,0,0,0,0
6629,301.6,310.5,1397,49.4,104,0,0,0,0,0
6630,301.6,310.5,1414,49.3,106,0,0,0,0,0
6631,301.5,310.4,1378,55.3,109,0,0,0,0,0
6632,301.4,310.4,1301,51.2,112,0,0,0,0,0
6633,301.5,310.5,1737,29.3,114,0,0,0,0,0
6634,301.5,310.5,1396,44.5,117,0,0,0,0,0
6635,301.5,310.5,1534,39.3,119,0,0,0,0,0
6636,301.5,310.5,1774,25.5,121,0,0,0,0,0
6637,301.5,310.5,1453,48.0,124,0,0,0,0,0
6638,301.5,310.5,1453,44.2,129,0,0,0,0,0
6639,301.4,310.5,1380,48.4,131,0,0,0,0,0
6640,301.4,310.4,1334,43.2,133,0,0,0,0,0
6641,301.5,310.5,1702,28.7,135,0,0,0,0,0
6642,301.6,310.6,1431,37.5,137,0,0,0,0,0
6643,301.5,310.5,1308,60.5,139,0,0,0,0,0
6644,301.5,310.6,1565,43.9,142,0,0,0,0,0
6645,301.5,310.4,1486,39.6,144,0,0,0,0,0
6646,301.5,310.5,1479,34.2,147,0,0,0,0,0
6647,301.5,310.5,1927,22.4,149,0,0,0,0,0
6648,301.5,310.4,1488,41.1,151,0,0,0,0,0
6649,301.5,310.4,1350,54.9,153,0,0,0,0,0
6650,301.6,310.4,1561,35.3,156,0,0,0,0,0
6651,301.5,310.4,1276,55.6,158,0,0,0,0,0
6652,301.5,310.4,1580,35.7,161,0,0,0,0,0
6653,301.4,310.3,1610,29.1,166,0,0,0,0,0
6654,301.4,310.3,2203,16.6,169,0,0,0,0,0
6655,301.4,310.3,1639,32.7,171,0,0,0,0,0
6656,301.4,310.4,1553,44.7,173,0,0,0,0,0
6657,301.4,310.3,1374,47.6,176,0,0,0,0,0
6658,301.4,310.4,1430,50.9,178,0,0,0,0,0
6659,301.3,310.3,1626,31.3,180,0,0,0,0,0
6660,301.4,310.5,1421,43.8,182,0,0,0,0,0
6661,301.3,310.4,1501,39.8,187,0,0,0,0,0
6662,301.3,310.4,2093,18.7,190,0,0,0,0,0
6663,301.3,310.4,1504,47.2,193,0,0,0,0,0
6664,301.3,310.4,1538,38.4,195,0,0,0,0,0
6665,301.3,310.4,1440,41.5,197,0,0,0,0,0
6666,301.3,310.4,1414,51.4,199,0,0,0,0,0
6667,301.4,310.5,1536,39.9,201,0,0,0,0,0
6668,301.4,310.5,1476,39.2,206,0,0,0,0,0
6669,301.4,310.5,1571,33.9,208,0,0,0,0,0
6670,301.5,310.6,1998,20.2,210,0,0,0,0,0
6671,301.5,310.6,1357,42.1,212,0,0,0,0,0
6672,301.6,310.7,1424,50.5,214,0,0,0,0,0
6673,301.6,310.7,1380,51.8,216,0,0,0,1,0
6674,301.5,310.7,1618,35.5,218,0,0,0,0,0
6675,301.5,310.6,1579,28.0,220,0,0,0,0,0
6676,301.5,310.7,1423,44.0,222,0,0,0,0,0
6677,301.5,310.7,1435,38.5,224,0,0,0,0,0
6678,301.5,310.7,1336,65.6,0,0,0,1,0,0
6679,301.6,310.8,1392,42.4,3,0,0,0,0,0
6680,301.5,310.8,1417,49.7,5,0,0,0,0,0
6681,301.4,310.7,1425,45.1,7,0,0,0,0,0
6682,301.5,310.8,1512,38.9,9,0,0,0,0,0
6683,301.5,310.9,1318,50.6,11,0,0,0,0,0
6684,301.6,310.9,1538,40.4,13,0,0,0,0,0
6685,301.6,310.9,1532,43.6,15,0,0,0,0,0
6686,301.7,311.0,1715,24.8,17,0,0,0,0,0
6687,301.7,311.0,1700,28.7,19,0,0,0,0,0
6688,301.7,311.0,1548,40.3,21,0,0,0,0,0
6689,301.7,311.0,1546,43.0,23,0,0,0,0,0
